dataset_id	method_id	dataset_loader	dataset_group	method_group	metric_id	value
dyngen_citeseq_3_JE	baseline_pca	dyngen	JE	baseline	asw_batch	0.3654819647233565
dyngen_citeseq_3_JE	baseline_umap	dyngen	JE	baseline	asw_batch	0.15503981101800257
dyngen_citeseq_3_JE	dummy_random	dyngen	JE	dummy	asw_batch	0.9922683329120664
dyngen_citeseq_3_JE	dummy_solution	dyngen	JE	dummy	asw_batch	0.7678957144799106
dyngen_citeseq_3_JE	dummy_zeros	dyngen	JE	dummy	asw_batch	1
openproblems_bmmc_multiome_JE	baseline_lmds	openproblems	JE	baseline	asw_batch	0.8608632209177782
openproblems_bmmc_multiome_JE	baseline_mnn	openproblems	JE	baseline	asw_batch	0.8967845211745393
openproblems_bmmc_multiome_JE	baseline_pca	openproblems	JE	baseline	asw_batch	0
openproblems_bmmc_multiome_JE	baseline_umap	openproblems	JE	baseline	asw_batch	0
openproblems_bmmc_multiome_JE	dummy_random	openproblems	JE	dummy	asw_batch	0.9917575822339854
openproblems_bmmc_multiome_JE	dummy_solution	openproblems	JE	dummy	asw_batch	0
openproblems_bmmc_multiome_JE	dummy_zeros	openproblems	JE	dummy	asw_batch	1
totalvispleenlymph_spleen_lymph_111_JE	baseline_lmds	totalvispleenlymph	JE	baseline	asw_batch	0.5724910157518618
totalvispleenlymph_spleen_lymph_111_JE	baseline_mnn	totalvispleenlymph	JE	baseline	asw_batch	0.842586661322693
totalvispleenlymph_spleen_lymph_111_JE	baseline_pca	totalvispleenlymph	JE	baseline	asw_batch	0.8369855759706207
totalvispleenlymph_spleen_lymph_111_JE	baseline_umap	totalvispleenlymph	JE	baseline	asw_batch	0.7844200863225665
totalvispleenlymph_spleen_lymph_111_JE	dummy_random	totalvispleenlymph	JE	dummy	asw_batch	0.9916983431882013
totalvispleenlymph_spleen_lymph_111_JE	dummy_solution	totalvispleenlymph	JE	dummy	asw_batch	0
totalvispleenlymph_spleen_lymph_111_JE	dummy_zeros	totalvispleenlymph	JE	dummy	asw_batch	1
totalvispleenlymph_spleen_lymph_206_JE	baseline_lmds	totalvispleenlymph	JE	baseline	asw_batch	0.5971144168099687
totalvispleenlymph_spleen_lymph_206_JE	baseline_mnn	totalvispleenlymph	JE	baseline	asw_batch	0.8571900004272116
totalvispleenlymph_spleen_lymph_206_JE	baseline_pca	totalvispleenlymph	JE	baseline	asw_batch	0.7218660312352688
totalvispleenlymph_spleen_lymph_206_JE	baseline_umap	totalvispleenlymph	JE	baseline	asw_batch	0.6160347404399698
totalvispleenlymph_spleen_lymph_206_JE	dummy_random	totalvispleenlymph	JE	dummy	asw_batch	0.9909112816185153
totalvispleenlymph_spleen_lymph_206_JE	dummy_solution	totalvispleenlymph	JE	dummy	asw_batch	0.7360242620045052
totalvispleenlymph_spleen_lymph_206_JE	dummy_zeros	totalvispleenlymph	JE	dummy	asw_batch	1
10x_5k_pbmc_protein_v3_JE	baseline_lmds	10x	JE	baseline	asw_label	0.5687834545969963
10x_5k_pbmc_protein_v3_JE	baseline_mnn	10x	JE	baseline	asw_label	0.6112801134586334
10x_5k_pbmc_protein_v3_JE	baseline_pca	10x	JE	baseline	asw_label	0.5192156061530113
10x_5k_pbmc_protein_v3_JE	baseline_umap	10x	JE	baseline	asw_label	0.5576463863253593
10x_5k_pbmc_protein_v3_JE	dummy_random	10x	JE	dummy	asw_label	0.4980523217236623
10x_5k_pbmc_protein_v3_JE	dummy_solution	10x	JE	dummy	asw_label	0.7821847200393677
10x_5k_pbmc_protein_v3_JE	dummy_zeros	10x	JE	dummy	asw_label	0.5
10x_5k_pbmc_protein_v3_nextgem_JE	baseline_lmds	10x	JE	baseline	asw_label	0.5959533527493477
10x_5k_pbmc_protein_v3_nextgem_JE	baseline_mnn	10x	JE	baseline	asw_label	0.640203133225441
10x_5k_pbmc_protein_v3_nextgem_JE	baseline_pca	10x	JE	baseline	asw_label	0.5253273881971836
10x_5k_pbmc_protein_v3_nextgem_JE	baseline_umap	10x	JE	baseline	asw_label	0.5568158105015755
10x_5k_pbmc_protein_v3_nextgem_JE	dummy_random	10x	JE	dummy	asw_label	0.498319533187896
10x_5k_pbmc_protein_v3_nextgem_JE	dummy_solution	10x	JE	dummy	asw_label	0.4239152744412422
10x_5k_pbmc_protein_v3_nextgem_JE	dummy_zeros	10x	JE	dummy	asw_label	0.5
10x_e18_mouse_brain_fresh_5k_JE	baseline_lmds	10x	JE	baseline	asw_label	0.5320457629859447
10x_e18_mouse_brain_fresh_5k_JE	baseline_mnn	10x	JE	baseline	asw_label	0.5363339632749557
10x_e18_mouse_brain_fresh_5k_JE	baseline_pca	10x	JE	baseline	asw_label	0
10x_e18_mouse_brain_fresh_5k_JE	baseline_umap	10x	JE	baseline	asw_label	0
10x_e18_mouse_brain_fresh_5k_JE	dummy_random	10x	JE	dummy	asw_label	0.4956251187250018
10x_e18_mouse_brain_fresh_5k_JE	dummy_solution	10x	JE	dummy	asw_label	0.8661811053752899
10x_e18_mouse_brain_fresh_5k_JE	dummy_zeros	10x	JE	dummy	asw_label	0.5
10x_human_brain_3k_JE	baseline_lmds	10x	JE	baseline	asw_label	0.5589906945824623
10x_human_brain_3k_JE	baseline_mnn	10x	JE	baseline	asw_label	0.5919820889830589
10x_human_brain_3k_JE	baseline_pca	10x	JE	baseline	asw_label	0
10x_human_brain_3k_JE	baseline_umap	10x	JE	baseline	asw_label	0
10x_human_brain_3k_JE	dummy_random	10x	JE	dummy	asw_label	0.4974560078699142
10x_human_brain_3k_JE	dummy_solution	10x	JE	dummy	asw_label	0.7638963460922241
10x_human_brain_3k_JE	dummy_zeros	10x	JE	dummy	asw_label	0.5
10x_lymph_node_lymphoma_14k_JE	baseline_lmds	10x	JE	baseline	asw_label	0.514308262616396
10x_lymph_node_lymphoma_14k_JE	baseline_mnn	10x	JE	baseline	asw_label	0.5196142196655273
10x_lymph_node_lymphoma_14k_JE	baseline_pca	10x	JE	baseline	asw_label	0
10x_lymph_node_lymphoma_14k_JE	baseline_umap	10x	JE	baseline	asw_label	0
10x_lymph_node_lymphoma_14k_JE	dummy_random	10x	JE	dummy	asw_label	0.49847309687174857
10x_lymph_node_lymphoma_14k_JE	dummy_solution	10x	JE	dummy	asw_label	0
10x_lymph_node_lymphoma_14k_JE	dummy_zeros	10x	JE	dummy	asw_label	0.5
10x_malt_10k_protein_v3_JE	baseline_lmds	10x	JE	baseline	asw_label	0.559681560844183
10x_malt_10k_protein_v3_JE	baseline_mnn	10x	JE	baseline	asw_label	0.5720619261264801
10x_malt_10k_protein_v3_JE	baseline_pca	10x	JE	baseline	asw_label	0.4991517440066673
10x_malt_10k_protein_v3_JE	baseline_umap	10x	JE	baseline	asw_label	0.5210400614887476
10x_malt_10k_protein_v3_JE	dummy_random	10x	JE	dummy	asw_label	0.4981350941816345
10x_malt_10k_protein_v3_JE	dummy_solution	10x	JE	dummy	asw_label	0
10x_malt_10k_protein_v3_JE	dummy_zeros	10x	JE	dummy	asw_label	0.5
10x_pbmc_10k_protein_v3_JE	baseline_lmds	10x	JE	baseline	asw_label	0.5543508790433407
10x_pbmc_10k_protein_v3_JE	baseline_mnn	10x	JE	baseline	asw_label	0.6077611148357391
10x_pbmc_10k_protein_v3_JE	baseline_pca	10x	JE	baseline	asw_label	0.48048739321529865
10x_pbmc_10k_protein_v3_JE	baseline_umap	10x	JE	baseline	asw_label	0.5216771177947521
10x_pbmc_10k_protein_v3_JE	dummy_random	10x	JE	dummy	asw_label	0.4981852483469993
10x_pbmc_10k_protein_v3_JE	dummy_solution	10x	JE	dummy	asw_label	0
10x_pbmc_10k_protein_v3_JE	dummy_zeros	10x	JE	dummy	asw_label	0.5
10x_pbmc_granulocyte_sorted_10k_JE	baseline_lmds	10x	JE	baseline	asw_label	0.5542948730289936
10x_pbmc_granulocyte_sorted_10k_JE	baseline_mnn	10x	JE	baseline	asw_label	0.5844316482543945
10x_pbmc_granulocyte_sorted_10k_JE	baseline_pca	10x	JE	baseline	asw_label	0
10x_pbmc_granulocyte_sorted_10k_JE	baseline_umap	10x	JE	baseline	asw_label	0
10x_pbmc_granulocyte_sorted_10k_JE	dummy_random	10x	JE	dummy	asw_label	0.4986008581472561
10x_pbmc_granulocyte_sorted_10k_JE	dummy_solution	10x	JE	dummy	asw_label	0
10x_pbmc_granulocyte_sorted_10k_JE	dummy_zeros	10x	JE	dummy	asw_label	0.5
10x_pbmc_granulocyte_sorted_3k_JE	baseline_lmds	10x	JE	baseline	asw_label	0.552777748554945
10x_pbmc_granulocyte_sorted_3k_JE	baseline_mnn	10x	JE	baseline	asw_label	0.5842423066496849
10x_pbmc_granulocyte_sorted_3k_JE	baseline_pca	10x	JE	baseline	asw_label	0
10x_pbmc_granulocyte_sorted_3k_JE	baseline_umap	10x	JE	baseline	asw_label	0
10x_pbmc_granulocyte_sorted_3k_JE	dummy_random	10x	JE	dummy	asw_label	0.4975015898235142
10x_pbmc_granulocyte_sorted_3k_JE	dummy_solution	10x	JE	dummy	asw_label	0.6896630972623825
10x_pbmc_granulocyte_sorted_3k_JE	dummy_zeros	10x	JE	dummy	asw_label	0.5
10x_pbmc_unsorted_10k_JE	baseline_lmds	10x	JE	baseline	asw_label	0.5681132450699806
10x_pbmc_unsorted_10k_JE	baseline_mnn	10x	JE	baseline	asw_label	0.5805683359503746
10x_pbmc_unsorted_10k_JE	baseline_pca	10x	JE	baseline	asw_label	0
10x_pbmc_unsorted_10k_JE	baseline_umap	10x	JE	baseline	asw_label	0
10x_pbmc_unsorted_10k_JE	dummy_random	10x	JE	dummy	asw_label	0.4983195944223553
10x_pbmc_unsorted_10k_JE	dummy_solution	10x	JE	dummy	asw_label	0
10x_pbmc_unsorted_10k_JE	dummy_zeros	10x	JE	dummy	asw_label	0.5
10x_pbmc_unsorted_3k_JE	baseline_lmds	10x	JE	baseline	asw_label	0.535548634827137
10x_pbmc_unsorted_3k_JE	baseline_mnn	10x	JE	baseline	asw_label	0.5584410429000854
10x_pbmc_unsorted_3k_JE	baseline_pca	10x	JE	baseline	asw_label	0
10x_pbmc_unsorted_3k_JE	baseline_umap	10x	JE	baseline	asw_label	0
10x_pbmc_unsorted_3k_JE	dummy_random	10x	JE	dummy	asw_label	0.4970277710817754
10x_pbmc_unsorted_3k_JE	dummy_solution	10x	JE	dummy	asw_label	0.45504821464419365
10x_pbmc_unsorted_3k_JE	dummy_zeros	10x	JE	dummy	asw_label	0.5
azimuth_ref_JE	baseline_lmds	azimuth	JE	baseline	asw_label	0
azimuth_ref_JE	baseline_mnn	azimuth	JE	baseline	asw_label	0
azimuth_ref_JE	baseline_pca	azimuth	JE	baseline	asw_label	0
azimuth_ref_JE	baseline_umap	azimuth	JE	baseline	asw_label	0
azimuth_ref_JE	dummy_random	azimuth	JE	dummy	asw_label	0
azimuth_ref_JE	dummy_solution	azimuth	JE	dummy	asw_label	0
azimuth_ref_JE	dummy_zeros	azimuth	JE	dummy	asw_label	0.5
babel_GM12878_JE	baseline_lmds	babel	JE	baseline	asw_label	0.6013284176588058
babel_GM12878_JE	baseline_mnn	babel	JE	baseline	asw_label	0.5414498448371887
babel_GM12878_JE	baseline_pca	babel	JE	baseline	asw_label	0
babel_GM12878_JE	baseline_umap	babel	JE	baseline	asw_label	0
babel_GM12878_JE	dummy_random	babel	JE	dummy	asw_label	0.4983404396334663
babel_GM12878_JE	dummy_solution	babel	JE	dummy	asw_label	0.8568210601806641
babel_GM12878_JE	dummy_zeros	babel	JE	dummy	asw_label	0.5
dyngen_atac_1_JE	baseline_lmds	dyngen	JE	baseline	asw_label	0.583970807492733
dyngen_atac_1_JE	baseline_mnn	dyngen	JE	baseline	asw_label	0.5972952246665955
dyngen_atac_1_JE	baseline_pca	dyngen	JE	baseline	asw_label	0.5039601717144251
dyngen_atac_1_JE	baseline_umap	dyngen	JE	baseline	asw_label	0.5216413792222738
dyngen_atac_1_JE	dummy_random	dyngen	JE	dummy	asw_label	0.49800576409325004
dyngen_atac_1_JE	dummy_solution	dyngen	JE	dummy	asw_label	0.4837566390633583
dyngen_atac_1_JE	dummy_zeros	dyngen	JE	dummy	asw_label	0.5
dyngen_atac_2_JE	baseline_lmds	dyngen	JE	baseline	asw_label	0.5473387204110622
dyngen_atac_2_JE	baseline_mnn	dyngen	JE	baseline	asw_label	0.599711611866951
dyngen_atac_2_JE	baseline_pca	dyngen	JE	baseline	asw_label	0.39229609817266464
dyngen_atac_2_JE	baseline_umap	dyngen	JE	baseline	asw_label	0.43914811313152313
dyngen_atac_2_JE	dummy_random	dyngen	JE	dummy	asw_label	0.49646192602813244
dyngen_atac_2_JE	dummy_solution	dyngen	JE	dummy	asw_label	0.4647088497877121
dyngen_atac_2_JE	dummy_zeros	dyngen	JE	dummy	asw_label	0.5
dyngen_atac_3_JE	baseline_lmds	dyngen	JE	baseline	asw_label	0.6047782227396965
dyngen_atac_3_JE	baseline_mnn	dyngen	JE	baseline	asw_label	0.6649644523859024
dyngen_atac_3_JE	baseline_pca	dyngen	JE	baseline	asw_label	0.4995662067376543
dyngen_atac_3_JE	baseline_umap	dyngen	JE	baseline	asw_label	0.5205372739583254
dyngen_atac_3_JE	dummy_random	dyngen	JE	dummy	asw_label	0.4976078241597861
dyngen_atac_3_JE	dummy_solution	dyngen	JE	dummy	asw_label	0.4264511317014694
dyngen_atac_3_JE	dummy_zeros	dyngen	JE	dummy	asw_label	0.5
dyngen_citeseq_1_JE	baseline_lmds	dyngen	JE	baseline	asw_label	0.5914605334401131
dyngen_citeseq_1_JE	baseline_mnn	dyngen	JE	baseline	asw_label	0.5973279029130936
dyngen_citeseq_1_JE	baseline_pca	dyngen	JE	baseline	asw_label	0.5120289633050561
dyngen_citeseq_1_JE	baseline_umap	dyngen	JE	baseline	asw_label	0.5535215698182583
dyngen_citeseq_1_JE	dummy_random	dyngen	JE	dummy	asw_label	0.4961623684503138
dyngen_citeseq_1_JE	dummy_solution	dyngen	JE	dummy	asw_label	0.48540309350937605
dyngen_citeseq_1_JE	dummy_zeros	dyngen	JE	dummy	asw_label	0.5
dyngen_citeseq_2_JE	baseline_lmds	dyngen	JE	baseline	asw_label	0.5789015665650368
dyngen_citeseq_2_JE	baseline_mnn	dyngen	JE	baseline	asw_label	0.5956993401050568
dyngen_citeseq_2_JE	baseline_pca	dyngen	JE	baseline	asw_label	0.49420828418806195
dyngen_citeseq_2_JE	baseline_umap	dyngen	JE	baseline	asw_label	0.540563303977251
dyngen_citeseq_2_JE	dummy_random	dyngen	JE	dummy	asw_label	0.49725334998220205
dyngen_citeseq_2_JE	dummy_solution	dyngen	JE	dummy	asw_label	0.3913847953081131
dyngen_citeseq_2_JE	dummy_zeros	dyngen	JE	dummy	asw_label	0.5
dyngen_citeseq_3_JE	baseline_lmds	dyngen	JE	baseline	asw_label	0.5870973095297813
dyngen_citeseq_3_JE	baseline_mnn	dyngen	JE	baseline	asw_label	0.5867237597703934
dyngen_citeseq_3_JE	baseline_pca	dyngen	JE	baseline	asw_label	0.5043511777184904
dyngen_citeseq_3_JE	baseline_umap	dyngen	JE	baseline	asw_label	0.510233735665679
dyngen_citeseq_3_JE	dummy_random	dyngen	JE	dummy	asw_label	0.49796242639422417
dyngen_citeseq_3_JE	dummy_solution	dyngen	JE	dummy	asw_label	0.39930102974176407
dyngen_citeseq_3_JE	dummy_zeros	dyngen	JE	dummy	asw_label	0.5
openproblems_bmmc_multiome_JE	baseline_lmds	openproblems	JE	baseline	asw_label	0.46434125304222107
openproblems_bmmc_multiome_JE	baseline_mnn	openproblems	JE	baseline	asw_label	0.5140893300995231
openproblems_bmmc_multiome_JE	baseline_pca	openproblems	JE	baseline	asw_label	0
openproblems_bmmc_multiome_JE	baseline_umap	openproblems	JE	baseline	asw_label	0
openproblems_bmmc_multiome_JE	dummy_random	openproblems	JE	dummy	asw_label	0.4973858662415296
openproblems_bmmc_multiome_JE	dummy_solution	openproblems	JE	dummy	asw_label	0
openproblems_bmmc_multiome_JE	dummy_zeros	openproblems	JE	dummy	asw_label	0.5
totalvispleenlymph_spleen_lymph_111_JE	baseline_lmds	totalvispleenlymph	JE	baseline	asw_label	0.48256029188632965
totalvispleenlymph_spleen_lymph_111_JE	baseline_mnn	totalvispleenlymph	JE	baseline	asw_label	0.5132004916667938
totalvispleenlymph_spleen_lymph_111_JE	baseline_pca	totalvispleenlymph	JE	baseline	asw_label	0.4598301127552986
totalvispleenlymph_spleen_lymph_111_JE	baseline_umap	totalvispleenlymph	JE	baseline	asw_label	0.3877115696668625
totalvispleenlymph_spleen_lymph_111_JE	dummy_random	totalvispleenlymph	JE	dummy	asw_label	0.49433456268161535
totalvispleenlymph_spleen_lymph_111_JE	dummy_solution	totalvispleenlymph	JE	dummy	asw_label	0
totalvispleenlymph_spleen_lymph_111_JE	dummy_zeros	totalvispleenlymph	JE	dummy	asw_label	0.5
totalvispleenlymph_spleen_lymph_206_JE	baseline_lmds	totalvispleenlymph	JE	baseline	asw_label	0.47810509242117405
totalvispleenlymph_spleen_lymph_206_JE	baseline_mnn	totalvispleenlymph	JE	baseline	asw_label	0.5136978840455413
totalvispleenlymph_spleen_lymph_206_JE	baseline_pca	totalvispleenlymph	JE	baseline	asw_label	0.45661255344748497
totalvispleenlymph_spleen_lymph_206_JE	baseline_umap	totalvispleenlymph	JE	baseline	asw_label	0.3837526887655258
totalvispleenlymph_spleen_lymph_206_JE	dummy_random	totalvispleenlymph	JE	dummy	asw_label	0.49161586817353964
totalvispleenlymph_spleen_lymph_206_JE	dummy_solution	totalvispleenlymph	JE	dummy	asw_label	0.5605639703571796
totalvispleenlymph_spleen_lymph_206_JE	dummy_zeros	totalvispleenlymph	JE	dummy	asw_label	0.5
10x_5k_pbmc_protein_v3_JE	baseline_lmds	10x	JE	baseline	cc_cons	0.8882942607247588
10x_5k_pbmc_protein_v3_JE	baseline_mnn	10x	JE	baseline	cc_cons	0.670422005545962
10x_5k_pbmc_protein_v3_JE	baseline_pca	10x	JE	baseline	cc_cons	0.3890723990366548
10x_5k_pbmc_protein_v3_JE	baseline_umap	10x	JE	baseline	cc_cons	0.3582462734137919
10x_5k_pbmc_protein_v3_JE	dummy_random	10x	JE	dummy	cc_cons	0.0023144852660520465
10x_5k_pbmc_protein_v3_JE	dummy_solution	10x	JE	dummy	cc_cons	0.35741886858933464
10x_5k_pbmc_protein_v3_JE	dummy_zeros	10x	JE	dummy	cc_cons	NA
10x_5k_pbmc_protein_v3_nextgem_JE	baseline_lmds	10x	JE	baseline	cc_cons	0.7800249327787373
10x_5k_pbmc_protein_v3_nextgem_JE	baseline_mnn	10x	JE	baseline	cc_cons	0.6333251886275045
10x_5k_pbmc_protein_v3_nextgem_JE	baseline_pca	10x	JE	baseline	cc_cons	0.31799484631575153
10x_5k_pbmc_protein_v3_nextgem_JE	baseline_umap	10x	JE	baseline	cc_cons	0.24846392619036317
10x_5k_pbmc_protein_v3_nextgem_JE	dummy_random	10x	JE	dummy	cc_cons	0.001711966732105441
10x_5k_pbmc_protein_v3_nextgem_JE	dummy_solution	10x	JE	dummy	cc_cons	0.02614475678589334
10x_5k_pbmc_protein_v3_nextgem_JE	dummy_zeros	10x	JE	dummy	cc_cons	NA
10x_e18_mouse_brain_fresh_5k_JE	baseline_lmds	10x	JE	baseline	cc_cons	0.7885803378268954
10x_e18_mouse_brain_fresh_5k_JE	baseline_mnn	10x	JE	baseline	cc_cons	0.74971665600127535
10x_e18_mouse_brain_fresh_5k_JE	baseline_pca	10x	JE	baseline	cc_cons	0
10x_e18_mouse_brain_fresh_5k_JE	baseline_umap	10x	JE	baseline	cc_cons	0
10x_e18_mouse_brain_fresh_5k_JE	dummy_random	10x	JE	dummy	cc_cons	0.01327871133376074
10x_e18_mouse_brain_fresh_5k_JE	dummy_solution	10x	JE	dummy	cc_cons	0.13111896067928502
10x_e18_mouse_brain_fresh_5k_JE	dummy_zeros	10x	JE	dummy	cc_cons	NA
10x_human_brain_3k_JE	baseline_lmds	10x	JE	baseline	cc_cons	0.2925242252463783
10x_human_brain_3k_JE	baseline_mnn	10x	JE	baseline	cc_cons	0.2654873878356167
10x_human_brain_3k_JE	baseline_pca	10x	JE	baseline	cc_cons	0
10x_human_brain_3k_JE	baseline_umap	10x	JE	baseline	cc_cons	0
10x_human_brain_3k_JE	dummy_random	10x	JE	dummy	cc_cons	0.002991711850163614
10x_human_brain_3k_JE	dummy_solution	10x	JE	dummy	cc_cons	0.17644125387759074
10x_human_brain_3k_JE	dummy_zeros	10x	JE	dummy	cc_cons	NA
10x_lymph_node_lymphoma_14k_JE	baseline_lmds	10x	JE	baseline	cc_cons	0.2411483232329511
10x_lymph_node_lymphoma_14k_JE	baseline_mnn	10x	JE	baseline	cc_cons	0.37827330081429306
10x_lymph_node_lymphoma_14k_JE	baseline_pca	10x	JE	baseline	cc_cons	0
10x_lymph_node_lymphoma_14k_JE	baseline_umap	10x	JE	baseline	cc_cons	0
10x_lymph_node_lymphoma_14k_JE	dummy_random	10x	JE	dummy	cc_cons	0.004887931549495905
10x_lymph_node_lymphoma_14k_JE	dummy_solution	10x	JE	dummy	cc_cons	0
10x_lymph_node_lymphoma_14k_JE	dummy_zeros	10x	JE	dummy	cc_cons	NA
10x_malt_10k_protein_v3_JE	baseline_lmds	10x	JE	baseline	cc_cons	0.46841965487237847
10x_malt_10k_protein_v3_JE	baseline_mnn	10x	JE	baseline	cc_cons	0.37892457548814934
10x_malt_10k_protein_v3_JE	baseline_pca	10x	JE	baseline	cc_cons	0.29761116668303306
10x_malt_10k_protein_v3_JE	baseline_umap	10x	JE	baseline	cc_cons	0.07294278517992975
10x_malt_10k_protein_v3_JE	dummy_random	10x	JE	dummy	cc_cons	0.005202757724492024
10x_malt_10k_protein_v3_JE	dummy_solution	10x	JE	dummy	cc_cons	0
10x_malt_10k_protein_v3_JE	dummy_zeros	10x	JE	dummy	cc_cons	NA
10x_pbmc_10k_protein_v3_JE	baseline_lmds	10x	JE	baseline	cc_cons	0.3959318708363667
10x_pbmc_10k_protein_v3_JE	baseline_mnn	10x	JE	baseline	cc_cons	0.29974924409658116
10x_pbmc_10k_protein_v3_JE	baseline_pca	10x	JE	baseline	cc_cons	0.09843238289159933
10x_pbmc_10k_protein_v3_JE	baseline_umap	10x	JE	baseline	cc_cons	0.10988750942655584
10x_pbmc_10k_protein_v3_JE	dummy_random	10x	JE	dummy	cc_cons	0.014812119059063378
10x_pbmc_10k_protein_v3_JE	dummy_solution	10x	JE	dummy	cc_cons	0
10x_pbmc_10k_protein_v3_JE	dummy_zeros	10x	JE	dummy	cc_cons	NA
10x_pbmc_granulocyte_sorted_10k_JE	baseline_lmds	10x	JE	baseline	cc_cons	0.8163223910680015
10x_pbmc_granulocyte_sorted_10k_JE	baseline_mnn	10x	JE	baseline	cc_cons	0.8135226398291991
10x_pbmc_granulocyte_sorted_10k_JE	baseline_pca	10x	JE	baseline	cc_cons	0
10x_pbmc_granulocyte_sorted_10k_JE	baseline_umap	10x	JE	baseline	cc_cons	0
10x_pbmc_granulocyte_sorted_10k_JE	dummy_random	10x	JE	dummy	cc_cons	0.008450404169870807
10x_pbmc_granulocyte_sorted_10k_JE	dummy_solution	10x	JE	dummy	cc_cons	0
10x_pbmc_granulocyte_sorted_10k_JE	dummy_zeros	10x	JE	dummy	cc_cons	NA
10x_pbmc_granulocyte_sorted_3k_JE	baseline_lmds	10x	JE	baseline	cc_cons	0.3753596487265138
10x_pbmc_granulocyte_sorted_3k_JE	baseline_mnn	10x	JE	baseline	cc_cons	0.3167932994919331
10x_pbmc_granulocyte_sorted_3k_JE	baseline_pca	10x	JE	baseline	cc_cons	0
10x_pbmc_granulocyte_sorted_3k_JE	baseline_umap	10x	JE	baseline	cc_cons	0
10x_pbmc_granulocyte_sorted_3k_JE	dummy_random	10x	JE	dummy	cc_cons	0.11309593698591452
10x_pbmc_granulocyte_sorted_3k_JE	dummy_solution	10x	JE	dummy	cc_cons	0.15378783396070445
10x_pbmc_granulocyte_sorted_3k_JE	dummy_zeros	10x	JE	dummy	cc_cons	NA
10x_pbmc_unsorted_10k_JE	baseline_lmds	10x	JE	baseline	cc_cons	0.7041696221457774
10x_pbmc_unsorted_10k_JE	baseline_mnn	10x	JE	baseline	cc_cons	0.6803999634290905
10x_pbmc_unsorted_10k_JE	baseline_pca	10x	JE	baseline	cc_cons	0
10x_pbmc_unsorted_10k_JE	baseline_umap	10x	JE	baseline	cc_cons	0
10x_pbmc_unsorted_10k_JE	dummy_random	10x	JE	dummy	cc_cons	0.043907054802865664
10x_pbmc_unsorted_10k_JE	dummy_solution	10x	JE	dummy	cc_cons	0
10x_pbmc_unsorted_10k_JE	dummy_zeros	10x	JE	dummy	cc_cons	NA
10x_pbmc_unsorted_3k_JE	baseline_lmds	10x	JE	baseline	cc_cons	0.0277381498077518
10x_pbmc_unsorted_3k_JE	baseline_mnn	10x	JE	baseline	cc_cons	0.028033902108852926
10x_pbmc_unsorted_3k_JE	baseline_pca	10x	JE	baseline	cc_cons	0
10x_pbmc_unsorted_3k_JE	baseline_umap	10x	JE	baseline	cc_cons	0
10x_pbmc_unsorted_3k_JE	dummy_random	10x	JE	dummy	cc_cons	0.06947341407248114
10x_pbmc_unsorted_3k_JE	dummy_solution	10x	JE	dummy	cc_cons	0.24138740637436695
10x_pbmc_unsorted_3k_JE	dummy_zeros	10x	JE	dummy	cc_cons	NA
azimuth_ref_JE	baseline_lmds	azimuth	JE	baseline	cc_cons	0.35595391856793424
azimuth_ref_JE	baseline_mnn	azimuth	JE	baseline	cc_cons	0
azimuth_ref_JE	baseline_pca	azimuth	JE	baseline	cc_cons	0
azimuth_ref_JE	baseline_umap	azimuth	JE	baseline	cc_cons	0
azimuth_ref_JE	dummy_random	azimuth	JE	dummy	cc_cons	0.004058456158476942
azimuth_ref_JE	dummy_solution	azimuth	JE	dummy	cc_cons	0
azimuth_ref_JE	dummy_zeros	azimuth	JE	dummy	cc_cons	NA
babel_GM12878_JE	baseline_lmds	babel	JE	baseline	cc_cons	0.15805160742872004
babel_GM12878_JE	baseline_mnn	babel	JE	baseline	cc_cons	0.23130906438821114
babel_GM12878_JE	baseline_pca	babel	JE	baseline	cc_cons	0
babel_GM12878_JE	baseline_umap	babel	JE	baseline	cc_cons	0
babel_GM12878_JE	dummy_random	babel	JE	dummy	cc_cons	0.001928586534210186
babel_GM12878_JE	dummy_solution	babel	JE	dummy	cc_cons	0.09785761720810443
babel_GM12878_JE	dummy_zeros	babel	JE	dummy	cc_cons	NA
dyngen_atac_1_JE	baseline_lmds	dyngen	JE	baseline	cc_cons	0
dyngen_atac_1_JE	baseline_mnn	dyngen	JE	baseline	cc_cons	0
dyngen_atac_1_JE	baseline_pca	dyngen	JE	baseline	cc_cons	0.5104872894049226
dyngen_atac_1_JE	baseline_umap	dyngen	JE	baseline	cc_cons	0.15449187198859482
dyngen_atac_1_JE	dummy_random	dyngen	JE	dummy	cc_cons	0.14295307329270268
dyngen_atac_1_JE	dummy_solution	dyngen	JE	dummy	cc_cons	0.18907846733600087
dyngen_atac_1_JE	dummy_zeros	dyngen	JE	dummy	cc_cons	NA
dyngen_atac_2_JE	baseline_lmds	dyngen	JE	baseline	cc_cons	0.28133883693690953
dyngen_atac_2_JE	baseline_mnn	dyngen	JE	baseline	cc_cons	0.41735896719543064
dyngen_atac_2_JE	baseline_pca	dyngen	JE	baseline	cc_cons	0.651005172309197
dyngen_atac_2_JE	baseline_umap	dyngen	JE	baseline	cc_cons	0.5957656904816353
dyngen_atac_2_JE	dummy_random	dyngen	JE	dummy	cc_cons	0.05233451458692684
dyngen_atac_2_JE	dummy_solution	dyngen	JE	dummy	cc_cons	0.45573796707454933
dyngen_atac_2_JE	dummy_zeros	dyngen	JE	dummy	cc_cons	NA
